ticker,name,type,exchange,currency,sector,universe,asset_class
SRJ.AX,Srj Technologies Group Plc,equity,Australia,AUD,Energy,asx_listed,Equities
SRK.AX,Strike Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SRL.AX,Sunrise Energy Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SRN.AX,Surefire Resources Nl,equity,Australia,AUD,Materials,asx_listed,Equities
SRR.AX,Sarama Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
SRV.AX,Servcorp Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
SRZ.AX,Stellar Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SS1.AX,Sun Silver Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SSG.AX,Shaver Shop Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SSH.AX,Ssh Group Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
SSL.AX,Sietel Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
SSM.AX,Service Stream Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SST.AX,Steamships Trading Company Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
STG.AX,Straker Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
STH.AX,Stepchange Holdings Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
STK.AX,Strickland Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
STM.AX,Sunstone Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
STN.AX,Saturn Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
STO.AX,Santos Limited,equity,Australia,AUD,Energy,asx_listed,Equities
STP.AX,Step One Clothing Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
STV.AX,Swift Tv Ltd,equity,Australia,AUD,Communication Services,asx_listed,Equities
STX.AX,Strike Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
SUH.AX,Southern Hemisphere Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SUL.AX,Super Retail Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SUN.AX,Suncorp Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
SVG.AX,Savannah Goldfields Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SVL.AX,Silver Mines Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SVM.AX,Sovereign Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SVR.AX,Solvar Limited,equity,Australia,AUD,Financials,asx_listed,Equities
SVY.AX,Stavely Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SWP.AX,Swoop Holdings Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SX2.AX,Southern Cross Gold Consolidated Ltd.,equity,Australia,AUD,Materials,asx_listed,Equities
SXE.AX,Southern Cross Electrical Engineering Ltd,equity,Australia,AUD,Industrials,asx_listed,Equities
SXL.AX,Southern Cross Media Group Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SYL.AX,Symal Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SYR.AX,Syrah Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
T3D.AX,333D Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
T88.AX,Taiton Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
T92.AX,Terra Critical Minerals Limited,equity,Australia,AUD,Energy,asx_listed,Equities
TAH.AX,Tabcorp Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
TAL.AX,Talius Group Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
TAM.AX,Tanami Gold Nl,equity,Australia,AUD,Materials,asx_listed,Equities
TAR.AX,Taruga Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TAS.AX,Tasman Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TAT.AX,Tartana Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TBN.AX,Tamboran Resources Corporation,equity,Australia,AUD,Energy,asx_listed,Equities
TBR.AX,Tribune Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TCF.AX,360 Capital Mortgage Reit,equity,Australia,AUD,,asx_listed,Equities
TCG.AX,Turaco Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TCL.AX,Transurban Group,equity,Australia,AUD,Industrials,asx_listed,Equities
TCO.AX,Transmetro Corporation Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
TD1.AX,Tali Digital Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
TDO.AX,3D Energi Limited,equity,Australia,AUD,Energy,asx_listed,Equities
TEA.AX,Tasmea Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
TEE.AX,Top End Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
TEK.AX,Thorney Technologies Ltd,equity,Australia,AUD,,asx_listed,Equities
TEM.AX,Tempest Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TER.AX,Terracom Limited,equity,Australia,AUD,Energy,asx_listed,Equities
TET.AX,Tetragon Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
TFL.AX,Tasfoods Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
TG1.AX,Techgen Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TG6.AX,Tg Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TGF.AX,Tribeca Global Natural Resources Limited,equity,Australia,AUD,,asx_listed,Equities
TGH.AX,Terragen Holdings Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TGM.AX,Theta Gold Mines Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TGN.AX,Tungsten Mining Nl,equity,Australia,AUD,Materials,asx_listed,Equities
THL.AX,Tourism Holdings Rentals Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
THR.AX,Thor Energy Plc,equity,Australia,AUD,Materials,asx_listed,Equities
TIA.AX,Tian An Australia Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
TIO.AX,Temas Resources Corp.,equity,Australia,AUD,Materials,asx_listed,Equities
TIP.AX,Teaminvest Private Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
TKM.AX,Trek Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TLC.AX,The Lottery Corporation Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
TLG.AX,Talga Group Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TLM.AX,Talisman Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TLS.AX,Telstra Group Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
TLX.AX,Telix Pharmaceuticals Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
TM1.AX,Terra Metals Limited,equity,Australia,AUD,Energy,asx_listed,Equities
TMB.AX,Tambourah Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TMK.AX,Tmk Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
TML.AX,Timah Resources Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
TMS.AX,Tennant Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TMX.AX,Terrain Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TNC.AX,True North Copper Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TNE.AX,Technology One Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
TNY.AX,Tinybeans Group Ltd,equity,Australia,AUD,Communication Services,asx_listed,Equities
TOK.AX,Tolu Minerals Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
TON.AX,Triton Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TOP.AX,Thorney Opportunities Ltd,equity,Australia,AUD,,asx_listed,Equities
TOR.AX,Torque Metals Limited..,equity,Australia,AUD,Materials,asx_listed,Equities
TOT.AX,360 Capital Reit,equity,Australia,AUD,Real Estate,asx_listed,Equities
TOU.AX,Tlou Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
TPC.AX,Tpc Consolidated Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
TPG.AX,Tpg Telecom Limited.,equity,Australia,AUD,Communication Services,asx_listed,Equities
TPW.AX,Temple & Webster Group Ltd,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
TR2.AX,Tali Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TR8.AX,Tarrina Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TRA.AX,Turners Automotive Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
TRE.AX,Toubani Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TRI.AX,Trivarx Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
TRJ.AX,Trajan Group Holdings Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
TRM.AX,Truscott Mining Corporation Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TRP.AX,Tissue Repair Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
TRU.AX,Truscreen Group Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
TSK.AX,Tusker Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TSL.AX,Titanium Sands Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TSO.AX,Tesoro Gold Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TSR.AX,Turnstone Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
TTM.AX,Titan Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TTT.AX,Titomic Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TTX.AX,Tetratherix Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
TUA.AX,Tuas Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
TVL.AX,Touch Ventures Limited,equity,Australia,AUD,Financials,asx_listed,Equities
TVN.AX,Tivan Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TWD.AX,Tamawood Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
TWE.AX,Treasury Wine Estates Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
TWL.AX,Trade Window Holdings Limited,equity,Australia,AUD,,asx_listed,Equities
TWR.AX,Tower Limited,equity,Australia,AUD,Financials,asx_listed,Equities
TXR.AX,Talonx Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TYR.AX,Tyro Payments Limited,equity,Australia,AUD,Financials,asx_listed,Equities
TYX.AX,Tyranna Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
TZL.AX,Tz Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
TZN.AX,Terramin Australia Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
UBN.AX,Urbanise.Com Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
UCM.AX,Uscom Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
UM1.AX,Unity Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
UNI.AX,Universal Store Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
UNT.AX,Unith Ltd,equity,Australia,AUD,Communication Services,asx_listed,Equities
UOS.AX,United Overseas Australia Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
URF.AX,Us Masters Residential Property Fund,equity,Australia,AUD,Real Estate,asx_listed,Equities
USC.AX,Us1 Critical Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
USL.AX,Unico Silver Limited,equity,Australia,AUD,Materials,asx_listed,Equities
USM.AX,Union Star Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
UWC.AX,Underwood Capital Limited,equity,Australia,AUD,,asx_listed,Equities
VAL.AX,Valiant Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VAN.AX,Vantage Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VAU.AX,Vault Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VBC.AX,Verbrec Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
VBS.AX,Vectus Biosystems Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
VBX.AX,Vbx Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VCX.AX,Vicinity Centres,equity,Australia,AUD,Real Estate,asx_listed,Equities
VEA.AX,Viva Energy Group Limited,equity,Australia,AUD,Energy,asx_listed,Equities
VEE.AX,Veem Ltd,equity,Australia,AUD,Industrials,asx_listed,Equities
VEN.AX,Vintage Energy Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
VFX.AX,Visionflex Group Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
VFY.AX,Vitrafy Life Sciences Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
VGL.AX,Vista Group International Limited.,equity,Australia,AUD,Information Technology,asx_listed,Equities
VGN.AX,Virgin Australia Holdings Limited.,equity,Australia,AUD,Industrials,asx_listed,Equities
VHL.AX,Vitasora Health Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
VHM.AX,Vhm Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VIG.AX,Victor Group Holdings Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
VIT.AX,Vitura Health Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
VKA.AX,Viking Mines Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VLS.AX,Vita Life Sciences Limited..,equity,Australia,AUD,Health Care,asx_listed,Equities
VMC.AX,Venus Metals Corporation Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VML.AX,Vital Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VMM.AX,Viridis Mining And Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VMS.AX,Venari Minerals Nl,equity,Australia,AUD,Materials,asx_listed,Equities
VMT.AX,Vmoto Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
VNL.AX,Vinyl Group Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
VNT.AX,Ventia Services Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
VPR.AX,Volt Group Limited,equity,Australia,AUD,Utilities,asx_listed,Equities
VR1.AX,Vection Technologies Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
VR8.AX,Vanadium Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VRC.AX,Volt Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VRL.AX,Verity Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VRS.AX,Veris Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
VRX.AX,Vrx Silica Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VSL.AX,Vulcan Steel Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VSR.AX,Voltaic Strategic Resources Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
VTA.AX,Vita Resources Nl,equity,Australia,AUD,Materials,asx_listed,Equities
VTM.AX,Victory Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VTX.AX,Vertex Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VUL.AX,Vulcan Energy Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
VVA.AX,Viva Leisure Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
VYS.AX,Vysarn Limited,equity,Australia,AUD,Materials,asx_listed,Equities
W2V.AX,Way 2 Vat Ltd.,equity,Australia,AUD,Information Technology,asx_listed,Equities
WA1.AX,Wa1 Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
WAA.AX,Wam Active Limited,equity,Australia,AUD,,asx_listed,Equities
WAF.AX,West African Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WAG.AX,The Australian Wealth Advisors Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
WAM.AX,Wam Capital Limited,equity,Australia,AUD,,asx_listed,Equities
WAR.AX,Wam Strategic Value Limited,equity,Australia,AUD,,asx_listed,Equities
WAT.AX,Waterco Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
WAU.AX,Wa Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WAX.AX,Wam Research Limited,equity,Australia,AUD,,asx_listed,Equities
WBC.AX,Westpac Banking Corporation,equity,Australia,AUD,Financials,asx_listed,Equities
WBT.AX,Weebit Nano Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
WC1.AX,West Cobar Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WC8.AX,Wildcat Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WCE.AX,West Coast Silver Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WCN.AX,White Cliff Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WDS.AX,Woodside Energy Group Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
WEB.AX,Webbeds Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
WEC.AX,White Energy Company Limited,equity,Australia,AUD,Energy,asx_listed,Equities
WEL.AX,Winchester Energy Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
WES.AX,Wesfarmers Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
WGB.AX,Wam Global Limited,equity,Australia,AUD,,asx_listed,Equities
WGN.AX,Wagners Holding Company Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WGR.AX,Western Gold Resources Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
WGX.AX,Westgold Resources Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
WHC.AX,Whitehaven Coal Limited,equity,Australia,AUD,Energy,asx_listed,Equities
WHF.AX,Whitefield Industrials Limited,equity,Australia,AUD,,asx_listed,Equities
WHI.AX,Whitefield Income Limited,equity,Australia,AUD,,asx_listed,Equities
WHK.AX,Whitehawk Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
WIA.AX,Wia Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WIN.AX,Win Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
WJL.AX,Webjet Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
WLC.AX,Whiterock Lithium Corp.,equity,Australia,AUD,Materials,asx_listed,Equities
WLE.AX,Wam Leaders Limited,equity,Australia,AUD,,asx_listed,Equities
WMA.AX,Wam Alternative Assets Limited,equity,Australia,AUD,,asx_listed,Equities
WMG.AX,Western Mines Group Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
WMI.AX,Wam Microcap Limited,equity,Australia,AUD,,asx_listed,Equities
WMX.AX,Wam Income Maximiser Limited,equity,Australia,AUD,,asx_listed,Equities
WNR.AX,Wingara Ag Ltd,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
WNX.AX,Wellnex Life Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
WOA.AX,Wide Open Agriculture Ltd,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
WOR.AX,Worley Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
WOT.AX,Wotso,equity,Australia,AUD,Real Estate,asx_listed,Equities
WOW.AX,Woolworths Group Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
WPR.AX,Waypoint Reit,equity,Australia,AUD,Real Estate,asx_listed,Equities
WQG.AX,Wcm Global Growth Limited,equity,Australia,AUD,,asx_listed,Equities
WRK.AX,Wrkr Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
WRX.AX,Western Ridge Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WSI.AX,Weststar Industrial Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WSR.AX,Westar Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WTC.AX,Wisetech Global Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
WTL.AX,Wt Financial Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
WTM.AX,Waratah Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WTN.AX,Winton Land Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
WWG.AX,Wiseway Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
WWI.AX,West Wits Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
WYX.AX,Western Yilgarn Nl,equity,Australia,AUD,Materials,asx_listed,Equities
WZR.AX,Wisr Limited,equity,Australia,AUD,Financials,asx_listed,Equities
X2M.AX,X2M Connect Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
XEN.AX,Xenitra Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
XF1.AX,Xref Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
XGL.AX,Xamble Group Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
XPD.AX,Xpedra Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
XPN.AX,Xpon Technologies Group Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
XRA.AX,Xenora Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
XRF.AX,Xrf Scientific Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
XRG.AX,Xreality Group Ltd,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
XRO.AX,Xero Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
XST.AX,Xstate Resources Limited,equity,Australia,AUD,Energy,asx_listed,Equities
XYZ.AX,"Block, Inc.",equity,Australia,AUD,Financials,asx_listed,Equities
YAL.AX,Yancoal Australia Limited,equity,Australia,AUD,Energy,asx_listed,Equities
YAR.AX,Yari Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
YOJ.AX,Yojee Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
YOW.AX,Yowie Group Ltd,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
YRL.AX,Yandal Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
YUG.AX,Yugo Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ZAG.AX,Zuleika Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ZEO.AX,Zeotech Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ZEU.AX,Zeus Resources Limited,equity,Australia,AUD,Energy,asx_listed,Equities
ZGL.AX,Zicom Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
ZIM.AX,Zimplats Holdings Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ZIP.AX,Zip Co Limited..,equity,Australia,AUD,Financials,asx_listed,Equities
ZLD.AX,Zelira Therapeutics Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
ZMI.AX,Zinc Of Ireland Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ZMM.AX,Zimi Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
ZNC.AX,Zenith Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ZNO.AX,Zoono Group Limited,equity,Australia,AUD,Materials,asx_listed,Equities
